ping_id,timestamp,latitude,longitude,heading,altitude_m,speed_knots
638,2026-09-21T14:01:03.800000+00:00,13.082282,80.271421,180.0,12.12,3.80
639,2026-09-21T14:01:03.900000+00:00,13.082280,80.271421,180.0,12.13,3.80
640,2026-09-21T14:01:04+00:00,13.082279,80.271421,180.0,12.14,3.80
641,2026-09-21T14:01:04.100000+00:00,13.082277,80.271421,180.0,12.15,3.80
642,2026-09-21T14:01:04.200000+00:00,13.082275,80.271421,180.0,12.16,3.80
643,2026-09-21T14:01:04.300000+00:00,13.082273,80.271421,180.0,12.17,3.80
644,2026-09-21T14:01:04.400000+00:00,13.082272,80.271421,180.0,12.18,3.80
645,2026-09-21T14:01:04.500000+00:00,13.082270,80.271421,180.0,12.19,3.80
646,2026-09-21T14:01:04.600000+00:00,13.082268,80.271421,180.0,12.19,3.80
647,2026-09-21T14:01:04.700000+00:00,13.082266,80.271421,180.0,12.20,3.80
648,2026-09-21T14:01:04.800000+00:00,13.082264,80.271421,180.0,12.21,3.80
649,2026-09-21T14:01:04.900000+00:00,13.082263,80.271421,180.0,12.21,3.80
650,2026-09-21T14:01:05+00:00,13.082261,80.271421,180.0,12.22,3.80
651,2026-09-21T14:01:05.100000+00:00,13.082259,80.271421,180.0,12.23,3.80
652,2026-09-21T14:01:05.200000+00:00,13.082257,80.271421,180.0,12.23,3.80
653,2026-09-21T14:01:05.300000+00:00,13.082256,80.271421,180.0,12.24,3.80
654,2026-09-21T14:01:05.400000+00:00,13.082254,80.271421,180.0,12.24,3.80
655,2026-09-21T14:01:05.500000+00:00,13.082252,80.271421,180.0,12.24,3.80
656,2026-09-21T14:01:05.600000+00:00,13.082250,80.271421,180.0,12.25,3.80
657,2026-09-21T14:01:05.700000+00:00,13.082249,80.271421,180.0,12.25,3.80
658,2026-09-21T14:01:05.800000+00:00,13.082247,80.271421,180.0,12.25,3.80
659,2026-09-21T14:01:05.900000+00:00,13.082245,80.271421,180.0,12.25,3.80
660,2026-09-21T14:01:06+00:00,13.082243,80.271421,180.0,12.25,3.80
661,2026-09-21T14:01:06.100000+00:00,13.082242,80.271421,180.0,12.25,3.80
662,2026-09-21T14:01:06.200000+00:00,13.082240,80.271421,180.0,12.25,3.80
663,2026-09-21T14:01:06.300000+00:00,13.082238,80.271421,180.0,12.25,3.80
664,2026-09-21T14:01:06.400000+00:00,13.082236,80.271421,180.0,12.24,3.80
665,2026-09-21T14:01:06.500000+00:00,13.082235,80.271421,180.0,12.24,3.80
666,2026-09-21T14:01:06.600000+00:00,13.082233,80.271421,180.0,12.24,3.80
667,2026-09-21T14:01:06.700000+00:00,13.082231,80.271421,180.0,12.23,3.80
668,2026-09-21T14:01:06.800000+00:00,13.082229,80.271421,180.0,12.23,3.80
669,2026-09-21T14:01:06.900000+00:00,13.082228,80.271421,180.0,12.22,3.80
670,2026-09-21T14:01:07+00:00,13.082226,80.271421,180.0,12.22,3.80
671,2026-09-21T14:01:07.100000+00:00,13.082224,80.271421,180.0,12.21,3.80
672,2026-09-21T14:01:07.200000+00:00,13.082222,80.271421,180.0,12.20,3.80
673,2026-09-21T14:01:07.300000+00:00,13.082221,80.271421,180.0,12.20,3.80
674,2026-09-21T14:01:07.400000+00:00,13.082219,80.271421,180.0,12.19,3.80
675,2026-09-21T14:01:07.500000+00:00,13.082217,80.271421,180.0,12.18,3.80
676,2026-09-21T14:01:07.600000+00:00,13.082215,80.271421,180.0,12.17,3.80
677,2026-09-21T14:01:07.700000+00:00,13.082214,80.271421,180.0,12.16,3.80
678,2026-09-21T14:01:07.800000+00:00,13.082212,80.271421,180.0,12.15,3.80
679,2026-09-21T14:01:07.900000+00:00,13.082210,80.271421,180.0,12.14,3.80
680,2026-09-21T14:01:08+00:00,13.082208,80.271421,180.0,12.13,3.80
681,2026-09-21T14:01:08.100000+00:00,13.082207,80.271421,180.0,12.12,3.80
682,2026-09-21T14:01:08.200000+00:00,13.082205,80.271421,180.0,12.11,3.80
683,2026-09-21T14:01:08.300000+00:00,13.082203,80.271421,180.0,12.10,3.80
684,2026-09-21T14:01:08.400000+00:00,13.082201,80.271421,180.0,12.09,3.80
685,2026-09-21T14:01:08.500000+00:00,13.082200,80.271421,180.0,12.08,3.80
686,2026-09-21T14:01:08.600000+00:00,13.082198,80.271421,180.0,12.06,3.80
687,2026-09-21T14:01:08.700000+00:00,13.082196,80.271421,180.0,12.05,3.80
688,2026-09-21T14:01:08.800000+00:00,13.082194,80.271421,180.0,12.04,3.80
689,2026-09-21T14:01:08.900000+00:00,13.082192,80.271421,180.0,12.03,3.80
690,2026-09-21T14:01:09+00:00,13.082191,80.271421,180.0,12.01,3.80
691,2026-09-21T14:01:09.100000+00:00,13.082189,80.271421,180.0,12.00,3.80
692,2026-09-21T14:01:09.200000+00:00,13.082187,80.271421,180.0,11.99,3.80
693,2026-09-21T14:01:09.300000+00:00,13.082185,80.271421,180.0,11.98,3.80
694,2026-09-21T14:01:09.400000+00:00,13.082184,80.271421,180.0,11.96,3.80
695,2026-09-21T14:01:09.500000+00:00,13.082182,80.271421,180.0,11.95,3.80
696,2026-09-21T14:01:09.600000+00:00,13.082180,80.271421,180.0,11.94,3.80
697,2026-09-21T14:01:09.700000+00:00,13.082178,80.271421,180.0,11.93,3.80
698,2026-09-21T14:01:09.800000+00:00,13.082177,80.271421,180.0,11.92,3.80
699,2026-09-21T14:01:09.900000+00:00,13.082175,80.271421,180.0,11.90,3.80
700,2026-09-21T14:01:10+00:00,13.082173,80.271421,180.0,11.89,3.80
701,2026-09-21T14:01:10.100000+00:00,13.082171,80.271421,180.0,11.88,3.80
702,2026-09-21T14:01:10.200000+00:00,13.082170,80.271421,180.0,11.87,3.80
703,2026-09-21T14:01:10.300000+00:00,13.082168,80.271421,180.0,11.86,3.80
704,2026-09-21T14:01:10.400000+00:00,13.082166,80.271421,180.0,11.85,3.80
705,2026-09-21T14:01:10.500000+00:00,13.082164,80.271421,180.0,11.84,3.80
706,2026-09-21T14:01:10.600000+00:00,13.082163,80.271421,180.0,11.83,3.80
707,2026-09-21T14:01:10.700000+00:00,13.082161,80.271421,180.0,11.82,3.80
708,2026-09-21T14:01:10.800000+00:00,13.082159,80.271421,180.0,11.81,3.80
709,2026-09-21T14:01:10.900000+00:00,13.082157,80.271421,180.0,11.81,3.80
710,2026-09-21T14:01:11+00:00,13.082156,80.271421,180.0,11.80,3.80
711,2026-09-21T14:01:11.100000+00:00,13.082154,80.271421,180.0,11.79,3.80
712,2026-09-21T14:01:11.200000+00:00,13.082152,80.271421,180.0,11.78,3.80
713,2026-09-21T14:01:11.300000+00:00,13.082150,80.271421,180.0,11.78,3.80
714,2026-09-21T14:01:11.400000+00:00,13.082149,80.271421,180.0,11.77,3.80
715,2026-09-21T14:01:11.500000+00:00,13.082147,80.271421,180.0,11.77,3.80
716,2026-09-21T14:01:11.600000+00:00,13.082145,80.271421,180.0,11.76,3.80
717,2026-09-21T14:01:11.700000+00:00,13.082143,80.271421,180.0,11.76,3.80
718,2026-09-21T14:01:11.800000+00:00,13.082142,80.271421,180.0,11.76,3.80
719,2026-09-21T14:01:11.900000+00:00,13.082140,80.271421,180.0,11.75,3.80
720,2026-09-21T14:01:12+00:00,13.082138,80.271421,180.0,11.75,3.80
721,2026-09-21T14:01:12.100000+00:00,13.082136,80.271421,180.0,11.75,3.80
722,2026-09-21T14:01:12.200000+00:00,13.082135,80.271421,180.0,11.75,3.80
723,2026-09-21T14:01:12.300000+00:00,13.082133,80.271421,180.0,11.75,3.80
724,2026-09-21T14:01:12.400000+00:00,13.082131,80.271421,180.0,11.75,3.80
725,2026-09-21T14:01:12.500000+00:00,13.082129,80.271421,180.0,11.75,3.80
726,2026-09-21T14:01:12.600000+00:00,13.082128,80.271421,180.0,11.75,3.80
727,2026-09-21T14:01:12.700000+00:00,13.082126,80.271421,180.0,11.76,3.80
728,2026-09-21T14:01:12.800000+00:00,13.082124,80.271421,180.0,11.76,3.80
729,2026-09-21T14:01:12.900000+00:00,13.082122,80.271421,180.0,11.76,3.80
730,2026-09-21T14:01:13+00:00,13.082120,80.271421,180.0,11.77,3.80
731,2026-09-21T14:01:13.100000+00:00,13.082119,80.271421,180.0,11.77,3.80
732,2026-09-21T14:01:13.200000+00:00,13.082117,80.271421,180.0,11.78,3.80
733,2026-09-21T14:01:13.300000+00:00,13.082115,80.271421,180.0,11.78,3.80
734,2026-09-21T14:01:13.400000+00:00,13.082113,80.271421,180.0,11.79,3.80
735,2026-09-21T14:01:13.500000+00:00,13.082112,80.271421,180.0,11.80,3.80
736,2026-09-21T14:01:13.600000+00:00,13.082110,80.271421,180.0,11.80,3.80
737,2026-09-21T14:01:13.700000+00:00,13.082108,80.271421,180.0,11.81,3.80
738,2026-09-21T14:01:13.800000+00:00,13.082106,80.271421,180.0,11.82,3.80
739,2026-09-21T14:01:13.900000+00:00,13.082105,80.271421,180.0,11.83,3.80
740,2026-09-21T14:01:14+00:00,13.082103,80.271421,180.0,11.84,3.80
741,2026-09-21T14:01:14.100000+00:00,13.082101,80.271421,180.0,11.85,3.80
742,2026-09-21T14:01:14.200000+00:00,13.082099,80.271421,180.0,11.86,3.80
743,2026-09-21T14:01:14.300000+00:00,13.082098,80.271421,180.0,11.87,3.80
744,2026-09-21T14:01:14.400000+00:00,13.082096,80.271421,180.0,11.88,3.80
745,2026-09-21T14:01:14.500000+00:00,13.082094,80.271421,180.0,11.89,3.80
746,2026-09-21T14:01:14.600000+00:00,13.082092,80.271421,180.0,11.90,3.80
747,2026-09-21T14:01:14.700000+00:00,13.082091,80.271421,180.0,11.91,3.80
748,2026-09-21T14:01:14.800000+00:00,13.082089,80.271421,180.0,11.93,3.80
749,2026-09-21T14:01:14.900000+00:00,13.082087,80.271421,180.0,11.94,3.80
750,2026-09-21T14:01:15+00:00,13.082085,80.271421,180.0,11.95,3.80
751,2026-09-21T14:01:15.100000+00:00,13.082084,80.271421,180.0,11.96,3.80
752,2026-09-21T14:01:15.200000+00:00,13.082082,80.271421,180.0,11.98,3.80
753,2026-09-21T14:01:15.300000+00:00,13.082080,80.271421,180.0,11.99,3.80
754,2026-09-21T14:01:15.400000+00:00,13.082078,80.271421,180.0,12.00,3.80
755,2026-09-21T14:01:15.500000+00:00,13.082077,80.271421,180.0,12.01,3.80
756,2026-09-21T14:01:15.600000+00:00,13.082075,80.271421,180.0,12.03,3.80
757,2026-09-21T14:01:15.700000+00:00,13.082073,80.271421,180.0,12.04,3.80
758,2026-09-21T14:01:15.800000+00:00,13.082071,80.271421,180.0,12.05,3.80
759,2026-09-21T14:01:15.900000+00:00,13.082070,80.271421,180.0,12.06,3.80
760,2026-09-21T14:01:16+00:00,13.082068,80.271421,180.0,12.07,3.80
761,2026-09-21T14:01:16.100000+00:00,13.082066,80.271421,180.0,12.09,3.80
762,2026-09-21T14:01:16.200000+00:00,13.082064,80.271421,180.0,12.10,3.80
763,2026-09-21T14:01:16.300000+00:00,13.082063,80.271421,180.0,12.11,3.80
764,2026-09-21T14:01:16.400000+00:00,13.082061,80.271421,180.0,12.12,3.80
765,2026-09-21T14:01:16.500000+00:00,13.082059,80.271421,180.0,12.13,3.80
766,2026-09-21T14:01:16.600000+00:00,13.082057,80.271421,180.0,12.14,3.80
767,2026-09-21T14:01:16.700000+00:00,13.082056,80.271421,180.0,12.15,3.80
768,2026-09-21T14:01:16.800000+00:00,13.082054,80.271421,180.0,12.16,3.80
769,2026-09-21T14:01:16.900000+00:00,13.082052,80.271421,180.0,12.17,3.80
770,2026-09-21T14:01:17+00:00,13.082050,80.271421,180.0,12.18,3.80
771,2026-09-21T14:01:17.100000+00:00,13.082048,80.271421,180.0,12.19,3.80
772,2026-09-21T14:01:17.200000+00:00,13.082047,80.271421,180.0,12.20,3.80
773,2026-09-21T14:01:17.300000+00:00,13.082045,80.271421,180.0,12.20,3.80
774,2026-09-21T14:01:17.400000+00:00,13.082043,80.271421,180.0,12.21,3.80
775,2026-09-21T14:01:17.500000+00:00,13.082041,80.271421,180.0,12.22,3.80
776,2026-09-21T14:01:17.600000+00:00,13.082040,80.271421,180.0,12.22,3.80
777,2026-09-21T14:01:17.700000+00:00,13.082038,80.271421,180.0,12.23,3.80
778,2026-09-21T14:01:17.800000+00:00,13.082036,80.271421,180.0,12.23,3.80
779,2026-09-21T14:01:17.900000+00:00,13.082034,80.271421,180.0,12.24,3.80
780,2026-09-21T14:01:18+00:00,13.082033,80.271421,180.0,12.24,3.80
781,2026-09-21T14:01:18.100000+00:00,13.082031,80.271421,180.0,12.24,3.80
782,2026-09-21T14:01:18.200000+00:00,13.082029,80.271421,180.0,12.25,3.80
783,2026-09-21T14:01:18.300000+00:00,13.082027,80.271421,180.0,12.25,3.80
784,2026-09-21T14:01:18.400000+00:00,13.082026,80.271421,180.0,12.25,3.80
785,2026-09-21T14:01:18.500000+00:00,13.082024,80.271421,180.0,12.25,3.80
786,2026-09-21T14:01:18.600000+00:00,13.082022,80.271421,180.0,12.25,3.80
787,2026-09-21T14:01:18.700000+00:00,13.082020,80.271421,180.0,12.25,3.80
788,2026-09-21T14:01:18.800000+00:00,13.082019,80.271421,180.0,12.25,3.80
789,2026-09-21T14:01:18.900000+00:00,13.082017,80.271421,180.0,12.25,3.80
790,2026-09-21T14:01:19+00:00,13.082015,80.271421,180.0,12.24,3.80
791,2026-09-21T14:01:19.100000+00:00,13.082013,80.271421,180.0,12.24,3.80
792,2026-09-21T14:01:19.200000+00:00,13.082012,80.271421,180.0,12.24,3.80
793,2026-09-21T14:01:19.300000+00:00,13.082010,80.271421,180.0,12.23,3.80
794,2026-09-21T14:01:19.400000+00:00,13.082008,80.271421,180.0,12.23,3.80
795,2026-09-21T14:01:19.500000+00:00,13.082006,80.271421,180.0,12.22,3.80
796,2026-09-21T14:01:19.600000+00:00,13.082005,80.271421,180.0,12.22,3.80
797,2026-09-21T14:01:19.700000+00:00,13.082003,80.271421,180.0,12.21,3.80
798,2026-09-21T14:01:19.800000+00:00,13.082001,80.271421,180.0,12.20,3.80
799,2026-09-21T14:01:19.900000+00:00,13.081999,80.271421,180.0,12.19,3.80
800,2026-09-21T14:01:20+00:00,13.081998,80.271421,180.0,12.19,3.80
801,2026-09-21T14:01:20.100000+00:00,13.081998,80.271419,270.0,12.18,3.80
802,2026-09-21T14:01:20.200000+00:00,13.081998,80.271418,270.0,12.17,3.80
803,2026-09-21T14:01:20.300000+00:00,13.081998,80.271416,270.0,12.16,3.80
804,2026-09-21T14:01:20.400000+00:00,13.081998,80.271414,270.0,12.15,3.80
805,2026-09-21T14:01:20.500000+00:00,13.081998,80.271412,270.0,12.14,3.80
806,2026-09-21T14:01:20.600000+00:00,13.081998,80.271410,270.0,12.13,3.80
807,2026-09-21T14:01:20.700000+00:00,13.081998,80.271409,270.0,12.12,3.80
808,2026-09-21T14:01:20.800000+00:00,13.081998,80.271407,270.0,12.11,3.80
809,2026-09-21T14:01:20.900000+00:00,13.081998,80.271405,270.0,12.10,3.80
810,2026-09-21T14:01:21+00:00,13.081998,80.271403,270.0,12.08,3.80
811,2026-09-21T14:01:21.100000+00:00,13.081998,80.271401,270.0,12.07,3.80
812,2026-09-21T14:01:21.200000+00:00,13.081998,80.271400,270.0,12.06,3.80
813,2026-09-21T14:01:21.300000+00:00,13.081998,80.271398,270.0,12.05,3.80
814,2026-09-21T14:01:21.400000+00:00,13.081998,80.271396,270.0,12.04,3.80
815,2026-09-21T14:01:21.500000+00:00,13.081998,80.271394,270.0,12.02,3.80
816,2026-09-21T14:01:21.600000+00:00,13.081998,80.271392,270.0,12.01,3.80
817,2026-09-21T14:01:21.700000+00:00,13.081998,80.271391,270.0,12.00,3.80
818,2026-09-21T14:01:21.800000+00:00,13.081998,80.271389,270.0,11.99,3.80
819,2026-09-21T14:01:21.900000+00:00,13.081998,80.271387,270.0,11.97,3.80
820,2026-09-21T14:01:22+00:00,13.081998,80.271385,270.0,11.96,3.80
821,2026-09-21T14:01:22.100000+00:00,13.081998,80.271383,270.0,11.95,3.80
822,2026-09-21T14:01:22.200000+00:00,13.081998,80.271381,270.0,11.94,3.80
823,2026-09-21T14:01:22.300000+00:00,13.081998,80.271380,270.0,11.92,3.80
824,2026-09-21T14:01:22.400000+00:00,13.081998,80.271378,270.0,11.91,3.80
825,2026-09-21T14:01:22.500000+00:00,13.081998,80.271376,270.0,11.90,3.80
826,2026-09-21T14:01:22.600000+00:00,13.081998,80.271374,270.0,11.89,3.80
827,2026-09-21T14:01:22.700000+00:00,13.081998,80.271372,270.0,11.88,3.80
828,2026-09-21T14:01:22.800000+00:00,13.081998,80.271371,270.0,11.87,3.80
829,2026-09-21T14:01:22.900000+00:00,13.081998,80.271369,270.0,11.86,3.80
830,2026-09-21T14:01:23+00:00,13.081998,80.271367,270.0,11.85,3.80
831,2026-09-21T14:01:23.100000+00:00,13.081998,80.271365,270.0,11.84,3.80
832,2026-09-21T14:01:23.200000+00:00,13.081998,80.271363,270.0,11.83,3.80
833,2026-09-21T14:01:23.300000+00:00,13.081998,80.271362,270.0,11.82,3.80
834,2026-09-21T14:01:23.400000+00:00,13.081998,80.271360,270.0,11.81,3.80
835,2026-09-21T14:01:23.500000+00:00,13.081998,80.271358,270.0,11.80,3.80
836,2026-09-21T14:01:23.600000+00:00,13.081998,80.271356,270.0,11.80,3.80
837,2026-09-21T14:01:23.700000+00:00,13.081998,80.271354,270.0,11.79,3.80
838,2026-09-21T14:01:23.800000+00:00,13.081998,80.271353,270.0,11.78,3.80
839,2026-09-21T14:01:23.900000+00:00,13.081998,80.271351,270.0,11.78,3.80
840,2026-09-21T14:01:24+00:00,13.081998,80.271349,270.0,11.77,3.80
841,2026-09-21T14:01:24.100000+00:00,13.081998,80.271347,270.0,11.77,3.80
842,2026-09-21T14:01:24.200000+00:00,13.081998,80.271345,270.0,11.76,3.80
843,2026-09-21T14:01:24.300000+00:00,13.081998,80.271344,270.0,11.76,3.80
844,2026-09-21T14:01:24.400000+00:00,13.081998,80.271342,270.0,11.76,3.80
845,2026-09-21T14:01:24.500000+00:00,13.081998,80.271340,270.0,11.75,3.80
846,2026-09-21T14:01:24.600000+00:00,13.081998,80.271338,270.0,11.75,3.80
847,2026-09-21T14:01:24.700000+00:00,13.081998,80.271336,270.0,11.75,3.80
848,2026-09-21T14:01:24.800000+00:00,13.081998,80.271335,270.0,11.75,3.80
849,2026-09-21T14:01:24.900000+00:00,13.081998,80.271333,270.0,11.75,3.80
850,2026-09-21T14:01:25+00:00,13.081998,80.271331,270.0,11.75,3.80
851,2026-09-21T14:01:25.100000+00:00,13.081998,80.271329,270.0,11.75,3.80
852,2026-09-21T14:01:25.200000+00:00,13.081998,80.271327,270.0,11.75,3.80
853,2026-09-21T14:01:25.300000+00:00,13.081998,80.271326,270.0,11.76,3.80
854,2026-09-21T14:01:25.400000+00:00,13.081998,80.271324,270.0,11.76,3.80
855,2026-09-21T14:01:25.500000+00:00,13.081998,80.271322,270.0,11.76,3.80
856,2026-09-21T14:01:25.600000+00:00,13.081998,80.271320,270.0,11.77,3.80
857,2026-09-21T14:01:25.700000+00:00,13.081998,80.271318,270.0,11.77,3.80
858,2026-09-21T14:01:25.800000+00:00,13.081998,80.271317,270.0,11.78,3.80
859,2026-09-21T14:01:25.900000+00:00,13.081998,80.271315,270.0,11.79,3.80
860,2026-09-21T14:01:26+00:00,13.081998,80.271313,270.0,11.79,3.80
861,2026-09-21T14:01:26.100000+00:00,13.081998,80.271311,270.0,11.80,3.80
862,2026-09-21T14:01:26.200000+00:00,13.081998,80.271309,270.0,11.81,3.80
863,2026-09-21T14:01:26.300000+00:00,13.081998,80.271308,270.0,11.82,3.80
864,2026-09-21T14:01:26.400000+00:00,13.081998,80.271306,270.0,11.82,3.80
865,2026-09-21T14:01:26.500000+00:00,13.081998,80.271304,270.0,11.83,3.80
866,2026-09-21T14:01:26.600000+00:00,13.081998,80.271302,270.0,11.84,3.80
867,2026-09-21T14:01:26.700000+00:00,13.081998,80.271300,270.0,11.85,3.80
868,2026-09-21T14:01:26.800000+00:00,13.081998,80.271299,270.0,11.86,3.80
869,2026-09-21T14:01:26.900000+00:00,13.081998,80.271297,270.0,11.87,3.80
870,2026-09-21T14:01:27+00:00,13.081998,80.271295,270.0,11.88,3.80
871,2026-09-21T14:01:27.100000+00:00,13.081998,80.271293,270.0,11.90,3.80
872,2026-09-21T14:01:27.200000+00:00,13.081998,80.271291,270.0,11.91,3.80
873,2026-09-21T14:01:27.300000+00:00,13.081998,80.271290,270.0,11.92,3.80
874,2026-09-21T14:01:27.400000+00:00,13.081998,80.271288,270.0,11.93,3.80
875,2026-09-21T14:01:27.500000+00:00,13.081998,80.271286,270.0,11.94,3.80
876,2026-09-21T14:01:27.600000+00:00,13.081998,80.271284,270.0,11.95,3.80
877,2026-09-21T14:01:27.700000+00:00,13.081998,80.271282,270.0,11.97,3.80
878,2026-09-21T14:01:27.800000+00:00,13.081998,80.271281,270.0,11.98,3.80
879,2026-09-21T14:01:27.900000+00:00,13.081998,80.271279,270.0,11.99,3.80
880,2026-09-21T14:01:28+00:00,13.081998,80.271277,270.0,12.00,3.80
881,2026-09-21T14:01:28.100000+00:00,13.081998,80.271275,270.0,12.02,3.80
882,2026-09-21T14:01:28.200000+00:00,13.081998,80.271273,270.0,12.03,3.80
883,2026-09-21T14:01:28.300000+00:00,13.081998,80.271272,270.0,12.04,3.80
884,2026-09-21T14:01:28.400000+00:00,13.081998,80.271270,270.0,12.05,3.80
885,2026-09-21T14:01:28.500000+00:00,13.081998,80.271268,270.0,12.07,3.80
886,2026-09-21T14:01:28.600000+00:00,13.081998,80.271266,270.0,12.08,3.80
887,2026-09-21T14:01:28.700000+00:00,13.081998,80.271264,270.0,12.09,3.80
888,2026-09-21T14:01:28.800000+00:00,13.081998,80.271263,270.0,12.10,3.80
889,2026-09-21T14:01:28.900000+00:00,13.081998,80.271261,270.0,12.11,3.80
890,2026-09-21T14:01:29+00:00,13.081998,80.271259,270.0,12.12,3.80
891,2026-09-21T14:01:29.100000+00:00,13.081998,80.271257,270.0,12.13,3.80
892,2026-09-21T14:01:29.200000+00:00,13.081998,80.271255,270.0,12.14,3.80
893,2026-09-21T14:01:29.300000+00:00,13.081998,80.271253,270.0,12.15,3.80
894,2026-09-21T14:01:29.400000+00:00,13.081998,80.271252,270.0,12.16,3.80
895,2026-09-21T14:01:29.500000+00:00,13.081998,80.271250,270.0,12.17,3.80
896,2026-09-21T14:01:29.600000+00:00,13.081998,80.271248,270.0,12.18,3.80
897,2026-09-21T14:01:29.700000+00:00,13.081998,80.271246,270.0,12.19,3.80
898,2026-09-21T14:01:29.800000+00:00,13.081998,80.271244,270.0,12.20,3.80
899,2026-09-21T14:01:29.900000+00:00,13.081998,80.271243,270.0,12.21,3.80
900,2026-09-21T14:01:30+00:00,13.081998,80.271241,270.0,12.21,3.80
901,2026-09-21T14:01:30.100000+00:00,13.081998,80.271239,270.0,12.22,3.80
902,2026-09-21T14:01:30.200000+00:00,13.081998,80.271237,270.0,12.22,3.80
903,2026-09-21T14:01:30.300000+00:00,13.081998,80.271235,270.0,12.23,3.80
904,2026-09-21T14:01:30.400000+00:00,13.081998,80.271234,270.0,12.23,3.80
905,2026-09-21T14:01:30.500000+00:00,13.081998,80.271232,270.0,12.24,3.80
906,2026-09-21T14:01:30.600000+00:00,13.081998,80.271230,270.0,12.24,3.80
907,2026-09-21T14:01:30.700000+00:00,13.081998,80.271228,270.0,12.24,3.80
908,2026-09-21T14:01:30.800000+00:00,13.081998,80.271226,270.0,12.25,3.80
909,2026-09-21T14:01:30.900000+00:00,13.081998,80.271225,270.0,12.25,3.80
910,2026-09-21T14:01:31+00:00,13.081998,80.271223,270.0,12.25,3.80
911,2026-09-21T14:01:31.100000+00:00,13.081998,80.271221,270.0,12.25,3.80
912,2026-09-21T14:01:31.200000+00:00,13.081998,80.271219,270.0,12.25,3.80
913,2026-09-21T14:01:31.300000+00:00,13.081998,80.271217,270.0,12.25,3.80
914,2026-09-21T14:01:31.400000+00:00,13.081998,80.271216,270.0,12.25,3.80
915,2026-09-21T14:01:31.500000+00:00,13.081998,80.271214,270.0,12.25,3.80
916,2026-09-21T14:01:31.600000+00:00,13.081998,80.271212,270.0,12.24,3.80
917,2026-09-21T14:01:31.700000+00:00,13.081998,80.271210,270.0,12.24,3.80
918,2026-09-21T14:01:31.800000+00:00,13.081998,80.271208,270.0,12.24,3.80
919,2026-09-21T14:01:31.900000+00:00,13.081998,80.271207,270.0,12.23,3.80
920,2026-09-21T14:01:32+00:00,13.081998,80.271205,270.0,12.23,3.80
921,2026-09-21T14:01:32.100000+00:00,13.081998,80.271203,270.0,12.22,3.80
922,2026-09-21T14:01:32.200000+00:00,13.081998,80.271201,270.0,12.21,3.80
923,2026-09-21T14:01:32.300000+00:00,13.081998,80.271199,270.0,12.21,3.80
924,2026-09-21T14:01:32.400000+00:00,13.081998,80.271198,270.0,12.20,3.80
925,2026-09-21T14:01:32.500000+00:00,13.081998,80.271196,270.0,12.19,3.80
926,2026-09-21T14:01:32.600000+00:00,13.081998,80.271194,270.0,12.18,3.80
927,2026-09-21T14:01:32.700000+00:00,13.081998,80.271192,270.0,12.17,3.80
928,2026-09-21T14:01:32.800000+00:00,13.081998,80.271190,270.0,12.17,3.80
929,2026-09-21T14:01:32.900000+00:00,13.081998,80.271189,270.0,12.16,3.80
930,2026-09-21T14:01:33+00:00,13.081998,80.271187,270.0,12.15,3.80
931,2026-09-21T14:01:33.100000+00:00,13.081998,80.271185,270.0,12.14,3.80
932,2026-09-21T14:01:33.200000+00:00,13.081998,80.271183,270.0,12.13,3.80
933,2026-09-21T14:01:33.300000+00:00,13.081998,80.271181,270.0,12.11,3.80
934,2026-09-21T14:01:33.400000+00:00,13.081998,80.271180,270.0,12.10,3.80
935,2026-09-21T14:01:33.500000+00:00,13.081998,80.271178,270.0,12.09,3.80
936,2026-09-21T14:01:33.600000+00:00,13.081998,80.271176,270.0,12.08,3.80
937,2026-09-21T14:01:33.700000+00:00,13.081998,80.271174,270.0,12.07,3.80
938,2026-09-21T14:01:33.800000+00:00,13.081998,80.271172,270.0,12.06,3.80
939,2026-09-21T14:01:33.900000+00:00,13.081998,80.271171,270.0,12.04,3.80
940,2026-09-21T14:01:34+00:00,13.081998,80.271169,270.0,12.03,3.80
941,2026-09-21T14:01:34.100000+00:00,13.081998,80.271167,270.0,12.02,3.80
942,2026-09-21T14:01:34.200000+00:00,13.081998,80.271165,270.0,12.01,3.80
943,2026-09-21T14:01:34.300000+00:00,13.081998,80.271163,270.0,11.99,3.80
944,2026-09-21T14:01:34.400000+00:00,13.081998,80.271162,270.0,11.98,3.80
945,2026-09-21T14:01:34.500000+00:00,13.081998,80.271160,270.0,11.97,3.80
946,2026-09-21T14:01:34.600000+00:00,13.081998,80.271158,270.0,11.96,3.80
947,2026-09-21T14:01:34.700000+00:00,13.081998,80.271156,270.0,11.94,3.80
948,2026-09-21T14:01:34.800000+00:00,13.081998,80.271154,270.0,11.93,3.80
949,2026-09-21T14:01:34.900000+00:00,13.081998,80.271153,270.0,11.92,3.80
950,2026-09-21T14:01:35+00:00,13.081998,80.271151,270.0,11.91,3.80
951,2026-09-21T14:01:35.100000+00:00,13.081998,80.271149,270.0,11.90,3.80
952,2026-09-21T14:01:35.200000+00:00,13.081998,80.271147,270.0,11.89,3.80
953,2026-09-21T14:01:35.300000+00:00,13.081998,80.271145,270.0,11.87,3.80
954,2026-09-21T14:01:35.400000+00:00,13.081998,80.271144,270.0,11.86,3.80
955,2026-09-21T14:01:35.500000+00:00,13.081998,80.271142,270.0,11.85,3.80
956,2026-09-21T14:01:35.600000+00:00,13.081998,80.271140,270.0,11.84,3.80
